Azimuth Angle,Radius Location,Drag_X,Drag_Y,Drag_Z,Drag_Mag
0.750492,2.34696,5.83016,-6.30565,-0.590692,8.60819
0.750492,3.01752,8.10628,-8.77267,-0.879433,11.9769
0.750492,3.68808,10.7295,-11.6167,-1.22033,15.8606
0.750492,4.35864,13.5579,-14.6838,-1.59634,20.0494
0.750492,5.0292,16.6616,-18.05,-2.01443,24.6469
0.750492,5.69976,20.1363,-21.819,-2.48599,29.7947
0.750492,6.37032,23.9436,-25.949,-3.00653,35.4357
0.767945,0.33528,1.33881,-1.39185,-0.0632944,1.93227
0.767945,1.00584,2.50817,-2.6138,-0.190935,3.62758
0.767945,1.6764,4.06252,-4.23924,-0.374286,5.88348
0.767945,2.34696,6.00158,-6.26794,-0.614021,8.6996
0.767945,3.01752,8.3277,-8.70236,-0.91066,12.0794
0.767945,3.68808,11.0002,-11.5,-1.2597,15.9637
0.767945,4.35864,13.8817,-14.5172,-1.64448,20.1533
0.767945,5.0292,17.0413,-17.826,-2.07187,24.748
0.767945,5.69976,20.5958,-21.5487,-2.55596,29.9177
0.767945,6.37032,24.4818,-25.6188,-3.0892,35.57
0.785398,0.33528,1.39452,-1.40023,-0.069156,1.9774
0.785398,1.00584,2.59574,-2.61235,-0.20143,3.6882
0.785398,1.6764,4.18598,-4.21816,-0.390287,5.95547
0.785398,2.34696,6.17278,-6.22531,-0.637128,8.78998
0.785398,3.01752,8.54838,-8.62601,-0.941495,12.1807
0.785398,3.68808,11.2691,-11.3762,-1.29843,16.0654
0.785398,4.35864,14.2031,-14.3426,-1.69173,20.2558
0.785398,5.0292,17.4317,-17.6073,-2.12987,24.868
0.785398,5.69976,21.0605,-21.277,-2.6257,30.0525
0.785398,6.37032,25.0147,-25.2761,-3.17016,35.7025
0.802851,0.33528,1.45064,-1.40676,-0.0750582,2.02211
0.802851,1.00584,2.68356,-2.60812,-0.211903,3.74816
0.802851,1.6764,4.3106,-4.19459,-0.406274,6.02834
0.802851,2.34696,6.34361,-6.17777,-0.659987,8.87929
0.802851,3.01752,8.76814,-8.5436,-0.97191,12.2808
0.802851,3.68808,11.5362,-11.2453,-1.33649,16.1657
0.802851,4.35864,14.5308,-14.1688,-1.73917,20.3697
0.802851,5.0292,17.8235,-17.3837,-2.18733,24.993
0.802851,5.69976,21.5209,-20.994,-2.69402,30.1854
0.802851,6.37032,25.5421,-24.9209,-3.24935,35.8331
0.820305,0.33528,1.50707,-1.41141,-0.0809891,2.06638
0.820305,1.00584,2.77154,-2.60111,-0.222336,3.80745
0.820305,1.6764,4.43805,-4.17009,-0.422401,6.10446
0.820305,2.34696,6.5139,-6.12528,-0.682574,8.96749
0.820305,3.01752,8.98679,-8.45514,-1.00188,12.3796
0.820305,3.68808,11.8027,-11.1088,-1.37402,16.2665
0.820305,4.35864,14.8614,-13.9919,-1.78635,20.4896
0.820305,5.0292,18.2117,-17.1502,-2.24362,25.1163
0.820305,5.69976,21.9767,-20.6998,-2.76087,30.3163
0.820305,6.37032,26.0638,-24.5533,-3.32674,35.9618
0.837758,0.33528,1.56376,-1.41418,-0.0869367,2.11016
0.837758,1.00584,2.85958,-2.59128,-0.232715,3.86602
0.837758,1.6764,4.56529,-4.1417,-0.438377,6.17963
0.837758,2.34696,6.68349,-6.06785,-0.704864,9.05454
0.837758,3.01752,9.20415,-8.36062,-1.03137,12.4772
0.837758,3.68808,12.0765,-10.9739,-1.41196,16.3787
0.837758,4.35864,15.189,-13.8063,-1.83261,20.6077
0.837758,5.0292,18.596,-16.907,-2.29872,25.2377
0.837758,5.69976,22.4276,-20.3944,-2.82623,30.4453
0.837758,6.37032,26.5793,-24.1735,-3.4023,36.0887
0.855211,0.33528,1.62062,-1.41503,-0.0928888,2.15345
0.855211,1.00584,2.94756,-2.57863,-0.243022,3.92384
0.855211,1.6764,4.69218,-4.10942,-0.454179,6.25381
0.855211,2.34696,6.85223,-6.00547,-0.726832,9.1404
0.855211,3.01752,9.42042,-8.26041,-1.0604,12.5739
0.855211,3.68808,12.3481,-10.8315,-1.44917,16.4893
0.855211,4.35864,15.5135,-13.6121,-1.8779,20.724
0.855211,5.0292,18.9763,-16.6541,-2.35258,25.3573
0.855211,5.69976,22.8732,-20.0779,-2.89006,30.5722
0.855211,6.37032,27.0884,-23.7815,-3.47598,36.2136
0.872665,0.33528,1.67758,-1.41396,-0.0988335,2.1962
0.872665,1.00584,3.0354,-2.56315,-0.253242,3.98089
0.872665,1.6764,4.81859,-4.07322,-0.469788,6.32698
0.872665,2.34696,7.01995,-5.93814,-0.748455,9.22504
0.872665,3.01752,9.64272,-8.16066,-1.08977,12.6794
0.872665,3.68808,12.6171,-10.6817,-1.48564,16.5981
0.872665,4.35864,15.8346,-13.4093,-1.9222,20.8384
0.872665,5.0292,19.3557,-16.3947,-2.40563,25.4798
0.872665,5.69976,23.3133,-19.7504,-2.95232,30.697
0.872665,6.37032,27.5907,-23.3775,-3.54776,36.3365
0.890118,0.33528,1.73457,-1.41094,-0.104759,2.2384
0.890118,1.00584,3.12299,-2.54482,-0.263359,4.03714
0.890118,1.6764,4.94437,-4.03311,-0.485184,6.39908
0.890118,2.34696,7.18648,-5.86588,-0.769709,9.30841
0.890118,3.01752,9.86325,-8.05451,-1.11861,12.7832
0.890118,3.68808,12.8833,-10.5244,-1.52132,16.705
0.890118,4.35864,16.152,-13.198,-1.96547,20.9508
0.890118,5.0292,19.7314,-16.1263,-2.4575,25.6013
0.890118,5.69976,23.7477,-19.4121,-3.01298,30.8198
0.890118,6.37032,28.086,-22.9616,-3.61761,36.4575
0.907571,0.33528,1.79151,-1.40597,-0.110653,2.28002
0.907571,1.00584,3.21022,-2.52365,-0.273358,4.09256
0.907571,1.6764,5.0694,-3.9891,-0.500345,6.47009
0.907571,2.34696,7.35166,-5.7887,-0.790572,9.39047
0.907571,3.01752,10.0818,-7.94198,-1.14687,12.8854
0.907571,3.68808,13.1466,-10.3597,-1.5562,16.8101
0.907571,4.35864,16.4654,-12.9784,-2.00769,21.0613
0.907571,5.0292,20.1022,-15.8482,-2.50804,25.7207
0.907571,5.69976,24.1759,-19.063,-3.072,30.9404
0.907571,6.37032,28.5739,-22.534,-3.68549,36.5764
0.925025,0.33528,1.84907,-1.39962,-0.116551,2.32198
0.925025,1.00584,3.29946,-2.5015,-0.283435,4.15022
0.925025,1.6764,5.19352,-3.94118,-0.515253,6.53996
0.925025,2.34696,7.52061,-5.71064,-0.811592,9.47785
0.925025,3.01752,10.2982,-7.8231,-1.17455,12.9859
0.925025,3.68808,13.4067,-10.1878,-1.59023,16.9133
0.925025,4.35864,16.7747,-12.7504,-2.04882,21.1698
0.925025,5.0292,20.4677,-15.5604,-2.55723,25.8378
0.925025,5.69976,24.5977,-18.7033,-3.12937,31.0588
0.925025,6.37032,29.0652,-22.1031,-3.75281,36.7072
0.942478,0.33528,1.90747,-1.39201,-0.122463,2.36456
0.942478,1.00584,3.38836,-2.47654,-0.293384,4.20717
0.942478,1.6764,5.3166,-3.88938,-0.529887,6.60866
0.942478,2.34696,7.68825,-5.62769,-0.832219,9.56413
0.942478,3.01752,10.5121,-7.6979,-1.20159,13.0846
0.942478,3.68808,13.6633,-10.0086,-1.6234,17.0145
0.942478,4.35864,17.0796,-12.5141,-2.08884,21.2763
0.942478,5.0292,20.8277,-15.2632,-2.60503,25.9528
0.942478,5.69976,25.0206,-18.3387,-3.18604,31.1848
0.942478,6.37032,29.5645,-21.672,-3.82018,36.8555
0.959931,0.33528,1.96563,-1.38239,-0.128314,2.40648
0.959931,1.00584,3.47662,-2.44863,-0.303176,4.26316
0.959931,1.6764,5.43851,-3.83371,-0.544229,6.67615
0.959931,2.34696,7.85406,-5.53961,-0.852394,9.64884
0.959931,3.01752,10.7234,-7.56644,-1.22799,13.1814
0.959931,3.68808,13.9162,-9.82221,-1.65567,17.1137
0.959931,4.35864,17.3799,-12.2697,-2.12771,21.3806
0.959931,5.0292,21.1827,-14.9572,-2.65151,26.0664
0.959931,5.69976,25.4497,-17.9728,-3.24267,31.3245
0.959931,6.37032,30.0554,-21.228,-3.8855,37.0007
0.977384,0.33528,2.02347,-1.37074,-0.134094,2.44772
0.977384,1.00584,3.56414,-2.41779,-0.312793,4.31817
0.977384,1.6764,5.5591,-3.7742,-0.55826,6.74239
0.977384,2.34696,8.01787,-5.44645,-0.872093,9.73194
0.977384,3.01752,10.9319,-7.42875,-1.25371,13.2765
0.977384,3.68808,14.1653,-9.62875,-1.68702,17.2109
0.977384,4.35864,17.6752,-12.0172,-2.16542,21.4829
0.977384,5.0292,21.5467,-14.6521,-2.69844,26.1959
0.977384,5.69976,25.8714,-17.5954,-3.29755,31.4612
0.977384,6.37032,30.5376,-20.7715,-3.94874,37.1429
0.994838,0.33528,2.08092,-1.35708,-0.139789,2.48825
0.994838,1.00584,3.6508,-2.38403,-0.322221,4.37216
0.994838,1.6764,5.67824,-3.71087,-0.571962,6.80735
0.994838,2.34696,8.17949,-5.34825,-0.891292,9.81337
0.994838,3.01752,11.1373,-7.28491,-1.27873,13.3695
0.994838,3.68808,14.4102,-9.4283,-1.71743,17.306
0.994838,4.35864,17.9687,-11.759,-2.20236,21.587
0.994838,5.0292,21.9043,-14.337,-2.74389,26.3226
0.994838,5.69976,26.2854,-17.2069,-3.35065,31.5947
0.994838,6.37032,31.0107,-20.3025,-4.00987,37.2818
1.01229,0.33528,2.13788,-1.3414,-0.145388,2.52804
1.01229,1.00584,3.7365,-2.34737,-0.331444,4.42509
1.01229,1.6764,5.79841,-3.64541,-0.585582,6.87412
1.01229,2.34696,8.33873,-5.24506,-0.90997,9.89308
1.01229,3.01752,11.3394,-7.13499,-1.30302,13.4606
1.01229,3.68808,14.6508,-9.22094,-1.74687,17.3989
1.01229,4.35864,18.2652,-11.4981,-2.2391,21.6988
1.01229,5.0292,22.2552,-14.0121,-2.78783,26.4463
1.01229,5.69976,26.6913,-16.8074,-3.40193,31.7252
1.01229,6.37032,31.4743,-19.8213,-4.06885,37.4176
1.02974,0.33528,2.19427,-1.32371,-0.150879,2.56706
1.02974,1.00584,3.82111,-2.30783,-0.340447,4.47693
1.02974,1.6764,5.91768,-3.57659,-0.598923,6.94043
1.02974,2.34696,8.49541,-5.13693,-0.928104,9.97103
1.02974,3.01752,11.5381,-6.97905,-1.32655,13.5497
1.02974,3.68808,14.8868,-9.0068,-1.77532,17.4897
1.02974,4.35864,18.5558,-11.2288,-2.27459,21.8078
1.02974,5.0292,22.599,-13.6775,-2.83024,26.5669
1.02974,5.69976,27.0888,-16.397,-3.45136,31.8524
1.02974,6.37032,31.928,-19.3282,-4.12565,37.55
1.0472,0.33528,2.25002,-1.30404,-0.156251,2.60529
1.0472,1.00584,3.90453,-2.26544,-0.349215,4.52765
1.0472,1.6764,6.03505,-3.50389,-0.61188,7.00524
1.0472,2.34696,8.64936,-5.02393,-0.945674,10.0472
1.0472,3.01752,11.733,-6.81718,-1.34931,13.6367
1.0472,3.68808,15.1249,-8.79,-1.80359,17.5864
1.0472,4.35864,18.8404,-10.9513,-2.30879,21.9139
1.0472,5.0292,22.9354,-13.3335,-2.87108,26.6844
1.0472,5.69976,27.4776,-15.976,-3.49893,31.9764
1.0472,6.37032,32.3716,-18.8233,-4.18025,37.679
1.06465,0.33528,2.30504,-1.2824,-0.161493,2.6427
1.06465,1.00584,3.98665,-2.22023,-0.357734,4.5772
1.06465,1.6764,6.15036,-3.42735,-0.624435,7.06849
1.06465,2.34696,8.8004,-4.90612,-0.962659,10.1215
1.06465,3.01752,11.9241,-6.64949,-1.37128,13.7215
1.06465,3.68808,15.3593,-8.56704,-1.83097,17.6821
1.06465,4.35864,19.1186,-10.6657,-2.34168,22.0173
1.06465,5.0292,23.2641,-12.9801,-2.91033,26.7987
1.06465,5.69976,27.8572,-15.5445,-3.54459,32.097
1.06465,6.37032,32.8045,-18.3069,-4.23263,37.8046
1.0821,0.33528,2.35925,-1.25881,-0.166593,2.67926
1.0821,1.00584,4.06735,-2.17225,-0.365989,4.62557
1.0821,1.6764,6.26348,-3.34704,-0.63657,7.13015
1.0821,2.34696,8.94834,-4.7836,-0.97904,10.1938
1.0821,3.01752,12.111,-6.47606,-1.39242,13.8042
1.0821,3.68808,15.5884,-8.33718,-1.85729,17.7751
1.0821,4.35864,19.3902,-10.3722,-2.37325,22.1177
1.0821,5.0292,23.5848,-12.6176,-2.94797,26.9098
1.0821,5.69976,28.2274,-15.1029,-3.58834,32.2143
1.0821,6.37032,33.2265,-17.7791,-4.28276,37.9267
1.09956,0.33528,2.41258,-1.23329,-0.17154,2.71495
1.09956,1.00584,4.14652,-2.12152,-0.373968,4.67272
1.09956,1.6764,6.37425,-3.26303,-0.648268,7.19017
1.09956,2.34696,9.09302,-4.65643,-0.994797,10.2643
1.09956,3.01752,12.2938,-6.29712,-1.41275,13.8848
1.09956,3.68808,15.8117,-8.10057,-1.8825,17.8654
1.09956,4.35864,19.6548,-10.0709,-2.40346,22.2152
1.09956,5.0292,23.8973,-12.2462,-2.98397,27.0176
1.09956,5.69976,28.5879,-14.6513,-3.63014,32.3281
1.09956,6.37032,33.6379,-17.2408,-4.33073,38.0462
1.11701,0.33528,2.46493,-1.20587,-0.176324,2.74975
1.11701,1.00584,4.22406,-2.0681,-0.381656,4.71862
1.11701,1.6764,6.48252,-3.17536,-0.659514,7.24852
1.11701,2.34696,9.23427,-4.52472,-1.00991,10.3327
1.11701,3.01752,12.4772,-6.11516,-1.43281,13.9689
1.11701,3.68808,16.0292,-7.85735,-1.9066,17.9529
1.11701,4.35864,19.9124,-9.76216,-2.4323,22.3096
1.11701,5.0292,24.2012,-11.8661,-3.01831,27.1221
1.11701,5.69976,28.9383,-14.19,-3.66998,32.4384
1.11701,6.37032,34.042,-16.6938,-4.37696,38.1668
1.13446,0.33528,2.51624,-1.17659,-0.180935,2.78362
1.13446,1.00584,4.29986,-2.01203,-0.389041,4.76324
1.13446,1.6764,6.58817,-3.08413,-0.670292,7.30515
1.13446,2.34696,9.3719,-4.38856,-1.02437,10.3991
1.13446,3.01752,12.6557,-5.9275,-1.45197,14.0503
1.13446,3.68808,16.2405,-7.60768,-1.92957,18.0376
1.13446,4.35864,20.1625,-9.44602,-2.45975,22.4009
1.13446,5.0292,24.4962,-11.4775,-3.05097,27.2232
1.13446,5.69976,29.2784,-13.7192,-3.70784,32.5452
1.13446,6.37032,34.434,-16.1361,-4.42088,38.2834
1.15192,0.33528,2.56643,-1.14547,-0.185363,2.81656
1.15192,1.00584,4.37382,-1.95338,-0.396112,4.80654
1.15192,1.6764,6.69105,-2.98941,-0.680587,7.36002
1.15192,2.34696,9.50576,-4.24805,-1.03816,10.4634
1.15192,3.01752,12.8291,-5.73428,-1.47022,14.129
1.15192,3.68808,16.4456,-7.35176,-1.95138,18.1194
1.15192,4.35864,20.4049,-9.12272,-2.48579,22.4892
1.15192,5.0292,24.7821,-11.0806,-3.08195,27.3209
1.15192,5.69976,29.6077,-13.2392,-3.74372,32.6483
1.15192,6.37032,34.8136,-15.568,-4.46246,38.3961
1.16937,0.33528,2.61542,-1.11256,-0.189599,2.84853
1.16937,1.00584,4.44582,-1.8922,-0.402856,4.84851
1.16937,1.6764,6.79102,-2.89129,-0.690384,7.4131
1.16937,2.34696,9.63569,-4.10332,-1.05125,10.5256
1.16937,3.01752,12.9971,-5.53564,-1.48752,14.205
1.16937,3.68808,16.644,-7.08974,-1.97203,18.1983
1.16937,4.35864,20.6395,-8.79248,-2.51041,22.5743
1.16937,5.0292,25.0585,-10.6758,-3.11122,27.415
1.16937,5.69976,29.9261,-12.7504,-3.77758,32.7478
1.16937,6.37032,35.1804,-14.9897,-4.5017,38.5048
1.18682,0.33528,2.66355,-1.07806,-0.193663,2.87997
1.18682,1.00584,4.51578,-1.82856,-0.409262,4.88911
1.18682,1.6764,6.88794,-2.78985,-0.699671,7.46435
1.18682,2.34696,9.76152,-3.95447,-1.06365,10.5857
1.18682,3.01752,13.1596,-5.33175,-1.50387,14.2781
1.18682,3.68808,16.8357,-6.82183,-1.99149,18.2742
1.18682,4.35864,20.8659,-8.45552,-2.53359,22.6562
1.18682,5.0292,25.3253,-10.2632,-3.13876,27.5056
1.18682,5.69976,30.2333,-12.2529,-3.80943,32.8435
1.18682,6.37032,35.5341,-14.4018,-4.53859,38.6094
1.20428,0.33528,2.71082,-1.04203,-0.197553,2.91092
1.20428,1.00584,4.5836,-1.76251,-0.41532,4.92832
1.20428,1.6764,6.9817,-2.6852,-0.708434,7.51374
1.20428,2.34696,9.8831,-3.80163,-1.07532,10.6435
1.20428,3.01752,13.3164,-5.12278,-1.51925,14.3484
1.20428,3.68808,17.0204,-6.54822,-2.00976,18.347
1.20428,4.35864,21.084,-8.11207,-2.55533,22.7348
1.20428,5.0292,25.5822,-9.84322,-3.16458,27.5926
1.20428,5.69976,30.5289,-11.747,-3.83926,32.9355
1.20428,6.37032,35.8745,-13.8043,-4.57313,38.7098
1.22173,0.33528,2.75663,-1.00428,-0.201219,2.94076
1.22173,1.00584,4.65018,-1.69452,-0.421111,4.96718
1.22173,1.6764,7.07216,-2.57744,-0.716662,7.56123
1.22173,2.34696,10.0003,-3.64493,-1.08627,10.6991
1.22173,3.01752,13.4672,-4.90889,-1.53365,14.4158
1.22173,3.68808,17.198,-6.26912,-2.02682,18.4168
1.22173,4.35864,21.2935,-7.76235,-2.57561,22.8101
1.22173,5.0292,25.8289,-9.416,-3.18865,27.676
1.22173,5.69976,30.8127,-11.2332,-3.86705,33.0237
1.22173,6.37032,36.2011,-13.1979,-4.60529,38.8061
1.23918,0.33528,2.80088,-0.964861,-0.204654,2.96947
1.23918,1.00584,4.71453,-1.62426,-0.426543,5.0047
1.23918,1.6764,7.15919,-2.46667,-0.724343,7.60679
1.23918,2.34696,10.1142,-3.48495,-1.09661,10.7538
1.23918,3.01752,13.6119,-4.69028,-1.54705,14.4802
1.23918,3.68808,17.3682,-5.98474,-2.04266,18.4836
1.23918,4.35864,21.4942,-7.40663,-2.59442,22.8821
1.23918,5.0292,26.0651,-8.98186,-3.21098,27.7556
1.23918,5.69976,31.0845,-10.7116,-3.89281,33.1079
1.23918,6.37032,36.5157,-12.5833,-4.63533,38.9002
1.25664,0.33528,2.84351,-0.923831,-0.207849,2.99703
1.25664,1.00584,4.77635,-1.55176,-0.431587,5.04061
1.25664,1.6764,7.24269,-2.35301,-0.731468,7.65038
1.25664,2.34696,10.2242,-3.32162,-1.10629,10.807
1.25664,3.01752,13.7503,-4.46713,-1.55945,14.5416
1.25664,3.68808,17.5308,-5.69529,-2.05727,18.5472
1.25664,4.35864,21.6859,-7.04515,-2.61176,22.9507
1.25664,5.0292,26.2908,-8.54112,-3.23155,27.8316
1.25664,5.69976,31.3439,-10.1827,-3.91652,33.1883
1.25664,6.37032,36.8248,-11.9633,-4.66412,38.9993
1.27409,0.33528,2.88445,-0.881249,-0.210796,3.02342
1.27409,1.00584,4.83554,-1.4771,-0.436235,5.07489
1.27409,1.6764,7.32253,-2.23657,-0.738026,7.69197
1.27409,2.34696,10.3292,-3.1547,-1.11518,10.8576
1.27409,3.01752,13.8823,-4.23964,-1.57082,14.6
1.27409,3.68808,17.6857,-5.40101,-2.07064,18.6076
1.27409,4.35864,21.8684,-6.67817,-2.62762,23.0159
1.27409,5.0292,26.5055,-8.09405,-3.25036,27.9038
1.27409,5.69976,31.5907,-9.64676,-3.93818,33.2648
1.27409,6.37032,37.1185,-11.3346,-4.6904,39.0929
1.29154,0.33528,2.92363,-0.837177,-0.213488,3.04861
1.29154,1.00584,4.892,-1.40037,-0.440479,5.10752
1.29154,1.6764,7.39861,-2.11748,-0.744009,7.73154
1.29154,2.34696,10.429,-2.98437,-1.12328,10.9056
1.29154,3.01752,14.0047,-4.00719,-1.58084,14.6522
1.29154,3.68808,17.8327,-5.10213,-2.08278,18.6648
1.29154,4.35864,22.0415,-6.30596,-2.64199,23.0776
1.29154,5.0292,26.7092,-7.64098,-3.26741,27.9721
1.29154,5.69976,31.8248,-9.10412,-3.95781,33.3372
1.29154,6.37032,37.3964,-10.6976,-4.71419,39.181
1.309,0.33528,2.96098,-0.79168,-0.215919,3.07258
1.309,1.00584,4.94566,-1.32166,-0.44431,5.13846
1.309,1.6764,7.47082,-1.99586,-0.749409,7.76905
1.309,2.34696,10.5235,-2.8108,-1.13058,10.9509
1.309,3.01752,14.1203,-3.77093,-1.58983,14.7014
1.309,3.68808,17.9716,-4.79889,-2.09367,18.7188
1.309,4.35864,22.2051,-5.9288,-2.65487,23.1358
1.309,5.0292,26.9015,-7.18222,-3.28269,28.0366
1.309,5.69976,32.0459,-8.55515,-3.97539,33.4056
1.309,6.37032,37.6582,-10.0529,-4.73548,39.2635
1.32645,0.33528,2.99644,-0.744827,-0.218082,3.09532
1.32645,1.00584,4.99643,-1.24109,-0.447722,5.1677
1.32645,1.6764,7.53905,-1.87185,-0.754219,7.80448
1.32645,2.34696,10.6125,-2.63416,-1.13706,10.9935
1.32645,3.01752,14.2292,-3.53111,-1.59779,14.7476
1.32645,3.68808,18.1024,-4.49153,-2.10331,18.7695
1.32645,4.35864,22.359,-5.54697,-2.66627,23.1905
1.32645,5.0292,27.0824,-6.7181,-3.29622,28.0972
1.32645,5.69976,32.257,-8.00103,-3.99134,33.4733
1.32645,6.37032,37.9037,-9.40097,-4.75428,39.3405
1.3439,0.33528,3.02996,-0.696689,-0.219972,3.1168
1.3439,1.00584,5.04423,-1.15875,-0.450708,5.1952
1.3439,1.6764,7.60322,-1.74558,-0.758434,7.83781
1.3439,2.34696,10.6959,-2.45464,-1.14272,11.0333
1.3439,3.01752,14.3311,-3.28794,-1.60472,14.7908
1.3439,3.68808,18.2247,-4.18031,-2.1117,18.8169
1.3439,4.35864,22.5029,-5.16075,-2.67618,23.2417
1.3439,5.0292,27.2516,-6.24894,-3.30798,28.1539
1.3439,5.69976,32.4553,-7.44132,-4.00534,33.5375
1.3439,6.37032,38.1327,-8.74219,-4.7706,39.4117
1.36136,0.33528,3.06148,-0.647338,-0.221583,3.137
1.36136,1.00584,5.08899,-1.07475,-0.453263,5.22095
1.36136,1.6764,7.66323,-1.61718,-0.762047,7.869
1.36136,2.34696,10.7737,-2.27242,-1.14756,11.0704
1.36136,3.01752,14.4261,-3.04165,-1.61063,14.831
1.36136,3.68808,18.3386,-3.86549,-2.11884,18.8609
1.36136,4.35864,22.6368,-4.77044,-2.6846,23.2893
1.36136,5.0292,27.409,-5.77508,-3.31799,28.2067
1.36136,5.69976,32.6392,-6.87606,-4.0172,33.5966
1.36136,6.37032,38.3449,-8.07708,-4.78445,39.4773
1.37881,0.33528,3.09093,-0.596852,-0.22291,3.15591
1.37881,1.00584,5.13063,-0.989194,-0.455382,5.24493
1.37881,1.6764,7.719,-1.48681,-0.765054,7.89803
1.37881,2.34696,10.8456,-2.0877,-1.15158,11.1046
1.37881,3.01752,14.5138,-2.79247,-1.6155,14.8681
1.37881,3.68808,18.4438,-3.54733,-2.12472,18.9017
1.37881,4.35864,22.7606,-4.37634,-2.69154,23.3333
1.37881,5.0292,27.5544,-5.29687,-3.32625,28.2554
1.37881,5.69976,32.8083,-6.30567,-4.02694,33.6506
1.37881,6.37032,38.5401,-7.40614,-4.79583,39.5372
1.39626,0.33528,3.11829,-0.545308,-0.22395,3.17352
1.39626,1.00584,5.1691,-0.902205,-0.457061,5.26711
1.39626,1.6764,7.77045,-1.35461,-0.767452,7.92488
1.39626,2.34696,10.9117,-1.90067,-1.15476,11.136
1.39626,3.01752,14.5943,-2.54062,-1.61934,14.9021
1.39626,3.68808,18.5403,-3.22609,-2.12936,18.939
1.39626,4.35864,22.874,-3.97875,-2.697,23.3736
1.39626,5.0292,27.6877,-4.81467,-3.33277,28.3001
1.39626,5.69976,32.9627,-5.73059,-4.03456,33.6995
1.39626,6.37032,38.7182,-6.72987,-4.80476,39.5914
1.41372,0.33528,3.14349,-0.492786,-0.224698,3.1898
1.41372,1.00584,5.20432,-0.813896,-0.458297,5.28748
1.41372,1.6764,7.8175,-1.22073,-0.769238,7.94954
1.41372,2.34696,10.9718,-1.71153,-1.15712,11.1646
1.41372,3.01752,14.6675,-2.28634,-1.62215,14.933
1.41372,3.68808,18.628,-2.90204,-2.13275,18.9729
1.41372,4.35864,22.977,-3.57798,-2.70099,23.4102
1.41372,5.0292,27.8087,-4.32881,-3.33755,28.3408
1.41372,5.69976,33.102,-5.15127,-4.04007,33.7432
1.41372,6.37032,38.8789,-6.04876,-4.81126,39.6397
1.43117,0.33528,3.16649,-0.43937,-0.225152,3.20475
1.43117,1.00584,5.23626,-0.724385,-0.459086,5.30602
1.43117,1.6764,7.86008,-1.08533,-0.770411,7.97197
1.43117,2.34696,11.0258,-1.5205,-1.15864,11.1903
1.43117,3.01752,14.7332,-2.02986,-1.62393,14.9608
1.43117,3.68808,18.7067,-2.57547,-2.1349,19.0034
1.43117,4.35864,23.0694,-3.17434,-2.70351,23.4432
1.43117,5.0292,27.9172,-3.83966,-3.34062,28.3774
1.43117,5.69976,33.2263,-4.56816,-4.04351,33.7817
1.43117,6.37032,39.0222,-5.36335,-4.81536,39.6823
1.44862,0.33528,3.18726,-0.385144,-0.225309,3.21834
1.44862,1.00584,5.26484,-0.633794,-0.459427,5.32272
1.44862,1.6764,7.89814,-0.948546,-0.770969,7.99217
1.44862,2.34696,11.0737,-1.32776,-1.15934,11.2131
1.44862,3.01752,14.7914,-1.77143,-1.62468,14.9854
1.44862,3.68808,18.7763,-2.24665,-2.13581,19.0305
1.44862,4.35864,23.1512,-2.76816,-2.70458,23.4725
1.44862,5.0292,28.0133,-3.3476,-3.34197,28.4098
1.44862,5.69976,33.3352,-3.9817,-4.04487,33.815
1.44862,6.37032,39.1478,-4.67414,-4.81706,39.719
1.46608,0.33528,3.20576,-0.330193,-0.225167,3.23058
1.46608,1.00584,5.29004,-0.542245,-0.459319,5.33756
1.46608,1.6764,7.93162,-0.810552,-0.770912,8.01011
1.46608,2.34696,11.1154,-1.13355,-1.1592,11.233
1.46608,3.01752,14.842,-1.51129,-1.62442,15.0069
1.46608,3.68808,18.8369,-1.91586,-2.1355,19.0541
1.46608,4.35864,23.2223,-2.35975,-2.7042,23.498
1.46608,5.0292,28.0967,-2.85298,-3.34162,28.4382
1.46608,5.69976,33.4288,-3.39236,-4.04418,33.843
1.46608,6.37032,39.2557,-3.98165,-4.81639,39.75
1.48353,0.33528,3.22195,-0.274606,-0.224725,3.24143
1.48353,1.00584,5.31181,-0.449865,-0.458761,5.35053
1.48353,1.6764,7.96047,-0.671505,-0.770242,8.02579
1.48353,2.34696,11.1508,-0.938055,-1.15825,11.25
1.48353,3.01752,14.885,-1.2497,-1.62314,15.0253
1.48353,3.68808,18.8882,-1.58339,-2.13396,19.0742
1.48353,4.35864,23.2825,-1.94943,-2.70239,23.5198
1.48353,5.0292,28.1674,-2.35617,-3.33959,28.4624
1.48353,5.69976,33.507,-2.80059,-4.04145,33.8659
1.48353,6.37032,39.3457,-3.28641,-4.81338,39.7751
1.50098,0.33528,3.23582,-0.218472,-0.223981,3.25091
1.50098,1.00584,5.3301,-0.356779,-0.457753,5.36161
1.50098,1.6764,7.98465,-0.531566,-0.768958,8.03918
1.50098,2.34696,11.1799,-0.741508,-1.15647,11.264
1.50098,3.01752,14.9202,-0.986886,-1.62085,15.0404
1.50098,3.68808,18.9303,-1.24953,-2.13122,19.0909
1.50098,4.35864,23.3319,-1.53754,-2.69915,23.5378
1.50098,5.0292,28.2254,-1.85756,-3.33589,28.4825
1.50098,5.69976,33.5697,-2.20686,-4.03672,33.8834
1.50098,6.37032,39.4178,-2.58895,-4.80805,39.7943
1.51844,0.33528,3.24733,-0.16188,-0.222936,3.25899
