Azimuth Angle,Radius Location,Lift_X,Lift_Y,Lift_Z,Lift_Mag
0.767945,2.34696,0,0.0495852,-2.29505,2.29559
0.767945,3.01752,0,1.28462,109.099,109.107
0.767945,3.68808,0,8.93532,269.034,269.182
0.767945,4.35864,0,22.9737,477.181,477.734
0.767945,5.0292,0,43.6034,737.263,738.552
0.767945,5.69976,0,71.8449,1063.12,1065.55
0.767945,6.37032,0,107.714,1450.56,1454.55
0.785398,0.33528,0,6.45364,-8.06943,10.3327
0.785398,1.00584,0,7.29776,-34.0645,34.8375
0.785398,1.6764,0,5.19375,-64.3275,64.5369
0.785398,2.34696,0,0.0494272,-2.28812,2.28865
0.785398,3.01752,0,1.28433,109.106,109.114
0.785398,3.68808,0,8.93349,269.037,269.185
0.785398,4.35864,0,22.9689,477.176,477.728
0.785398,5.0292,0,43.5946,737.252,738.54
0.785398,5.69976,0,71.8303,1063.09,1065.52
0.785398,6.37032,0,107.692,1450.52,1454.51
0.802851,0.33528,0,6.4551,-8.07659,10.3392
0.802851,1.00584,0,7.29926,-34.0824,34.8553
0.802851,1.6764,0,5.19232,-64.325,64.5343
0.802851,2.34696,0,0.0492656,-2.28102,2.28156
0.802851,3.01752,0,1.28406,109.114,109.121
0.802851,3.68808,0,8.93172,269.04,269.188
0.802851,4.35864,0,22.9643,477.171,477.723
0.802851,5.0292,0,43.586,737.241,738.529
0.802851,5.69976,0,71.816,1063.07,1065.49
0.802851,6.37032,0,107.671,1450.48,1454.47
0.820305,0.33528,0,6.45653,-8.08362,10.3456
0.820305,1.00584,0,7.30071,-34.0999,34.8727
0.820305,1.6764,0,5.1909,-64.3224,64.5315
0.820305,2.34696,0,0.049101,-2.27379,2.27432
0.820305,3.01752,0,1.28381,109.121,109.128
0.820305,3.68808,0,8.93001,269.043,269.191
0.820305,4.35864,0,22.9598,477.166,477.718
0.820305,5.0292,0,43.5776,737.231,738.518
0.820305,5.69976,0,71.802,1063.04,1065.47
0.820305,6.37032,0,107.65,1450.43,1454.42
0.837758,0.33528,0,6.45792,-8.0905,10.3519
0.837758,1.00584,0,7.30213,-34.1171,34.8898
0.837758,1.6764,0,5.18947,-64.3195,64.5285
0.837758,2.34696,0,0.0489335,-2.26643,2.26696
0.837758,3.01752,0,1.28358,109.128,109.136
0.837758,3.68808,0,8.92837,269.047,269.195
0.837758,4.35864,0,22.9554,477.162,477.714
0.837758,5.0292,0,43.5694,737.22,738.507
0.837758,5.69976,0,71.7883,1063.02,1065.44
0.837758,6.37032,0,107.629,1450.39,1454.38
0.855211,0.33528,0,6.45926,-8.09725,10.358
0.855211,1.00584,0,7.30351,-34.134,34.9066
0.855211,1.6764,0,5.18803,-64.3164,64.5253
0.855211,2.34696,0,0.0487637,-2.25897,2.25949
0.855211,3.01752,0,1.28337,109.136,109.143
0.855211,3.68808,0,8.92679,269.05,269.198
0.855211,4.35864,0,22.9511,477.158,477.709
0.855211,5.0292,0,43.5615,737.21,738.496
0.855211,5.69976,0,71.7749,1062.99,1065.42
0.855211,6.37032,0,107.609,1450.35,1454.34
0.872665,0.33528,0,6.46057,-8.10385,10.3639
0.872665,1.00584,0,7.30484,-34.1505,34.923
0.872665,1.6764,0,5.1866,-64.3132,64.522
0.872665,2.34696,0,0.0485917,-2.2514,2.25193
0.872665,3.01752,0,1.28318,109.143,109.151
0.872665,3.68808,0,8.92526,269.054,269.202
0.872665,4.35864,0,22.947,477.153,477.705
0.872665,5.0292,0,43.5537,737.199,738.485
0.872665,5.69976,0,71.7618,1062.97,1065.39
0.872665,6.37032,0,107.589,1450.31,1454.29
0.890118,0.33528,0,6.46183,-8.11031,10.3698
0.890118,1.00584,0,7.30613,-34.1666,34.939
0.890118,1.6764,0,5.18517,-64.3098,64.5185
0.890118,2.34696,0,0.048418,-2.24376,2.24428
0.890118,3.01752,0,1.283,109.151,109.159
0.890118,3.68808,0,8.9238,269.057,269.205
0.890118,4.35864,0,22.9429,477.149,477.7
0.890118,5.0292,0,43.5461,737.189,738.474
0.890118,5.69976,0,71.7491,1062.94,1065.36
