Azimuth Angle,Radius Location,Pitch_X,Pitch_Y,Pitch_Z,Pitch_Mag
0.628319,3.68808,1.90362,0,0,1.90362
0.628319,4.35864,2.58056,0,0,2.58056
0.628319,5.0292,3.3287,0,0,3.3287
0.628319,5.69976,4.08094,0,0,4.08094
0.628319,6.37032,4.77862,0,0,4.77862
0.645772,0.33528,-0.695507,0,0,0.695507
0.645772,1.00584,-0.577856,0,0,0.577856
0.645772,1.6764,0.533525,0,0,0.533525
0.645772,2.34696,0.842939,0,0,0.842939
0.645772,3.01752,1.31852,0,0,1.31852
0.645772,3.68808,1.90396,0,0,1.90396
0.645772,4.35864,2.58099,0,0,2.58099
0.645772,5.0292,3.32924,0,0,3.32924
0.645772,5.69976,4.08161,0,0,4.08161
0.645772,6.37032,4.77961,0,0,4.77961
0.663225,0.33528,-0.695512,0,0,0.695512
0.663225,1.00584,-0.57809,0,0,0.57809
0.663225,1.6764,0.533639,0,0,0.533639
0.663225,2.34696,0.843133,0,0,0.843133
0.663225,3.01752,1.31878,0,0,1.31878
0.663225,3.68808,1.90429,0,0,1.90429
0.663225,4.35864,2.58141,0,0,2.58141
0.663225,5.0292,3.32978,0,0,3.32978
0.663225,5.69976,4.08228,0,0,4.08228
0.663225,6.37032,4.78058,0,0,4.78058
0.680678,0.33528,-0.695515,0,0,0.695515
0.680678,1.00584,-0.57832,0,0,0.57832
0.680678,1.6764,0.533751,0,0,0.533751
0.680678,2.34696,0.843325,0,0,0.843325
0.680678,3.01752,1.31904,0,0,1.31904
0.680678,3.68808,1.90462,0,0,1.90462
0.680678,4.35864,2.58183,0,0,2.58183
0.680678,5.0292,3.3303,0,0,3.3303
0.680678,5.69976,4.08293,0,0,4.08293
0.680678,6.37032,4.78153,0,0,4.78153
0.698132,0.33528,-0.695518,0,0,0.695518
0.698132,1.00584,-0.578547,0,0,0.578547
0.698132,1.6764,0.533861,0,0,0.533861
0.698132,2.34696,0.843513,0,0,0.843513
0.698132,3.01752,1.31929,0,0,1.31929
0.698132,3.68808,1.90495,0,0,1.90495
0.698132,4.35864,2.58224,0,0,2.58224
0.698132,5.0292,3.33082,0,0,3.33082
0.698132,5.69976,4.08357,0,0,4.08357
0.698132,6.37032,4.78247,0,0,4.78247
0.715585,0.33528,-0.695518,0,0,0.695518
0.715585,1.00584,-0.57877,0,0,0.57877
0.715585,1.6764,0.533969,0,0,0.533969
0.715585,2.34696,0.843698,0,0,0.843698
0.715585,3.01752,1.31954,0,0,1.31954
0.715585,3.68808,1.90526,0,0,1.90526
0.715585,4.35864,2.58264,0,0,2.58264
0.715585,5.0292,3.33133,0,0,3.33133
0.715585,5.69976,4.0842,0,0,4.0842
0.715585,6.37032,4.78339,0,0,4.78339
0.733038,0.33528,-0.695517,0,0,0.695517
0.733038,1.00584,-0.578989,0,0,0.578989
0.733038,1.6764,0.534074,0,0,0.534074
0.733038,2.34696,0.843879,0,0,0.843879
0.733038,3.01752,1.31979,0,0,1.31979
0.733038,3.68808,1.90558,0,0,1.90558
0.733038,4.35864,2.58304,0,0,2.58304
0.733038,5.0292,3.33183,0,0,3.33183
0.733038,5.69976,4.08482,0,0,4.08482
0.733038,6.37032,4.78429,0,0,4.78429
0.750492,0.33528,-0.695515,0,0,0.695515
0.750492,1.00584,-0.579205,0,0,0.579205
0.750492,1.6764,0.534176,0,0,0.534176
0.750492,2.34696,0.844057,0,0,0.844057
0.750492,3.01752,1.32002,0,0,1.32002
0.750492,3.68808,1.90588,0,0,1.90588
0.750492,4.35864,2.58342,0,0,2.58342
0.750492,5.0292,3.33232,0,0,3.33232
0.750492,5.69976,4.08542,0,0,4.08542
0.750492,6.37032,4.78517,0,0,4.78517
0.767945,0.33528,-0.695511,0,0,0.695511
0.767945,1.00584,-0.579416,0,0,0.579416
0.767945,1.6764,0.534277,0,0,0.534277
0.767945,2.34696,0.844232,0,0,0.844232
0.767945,3.01752,1.32026,0,0,1.32026
0.767945,3.68808,1.90618,0,0,1.90618
0.767945,4.35864,2.5838,0,0,2.5838
0.767945,5.0292,3.33279,0,0,3.33279
0.767945,5.69976,4.08601,0,0,4.08601
0.767945,6.37032,4.78604,0,0,4.78604
0.785398,0.33528,-0.695506,0,0,0.695506
0.785398,1.00584,-0.579623,0,0,0.579623
0.785398,1.6764,0.534374,0,0,0.534374
