Azimuth Angle,Radius Location,Cl,Cd,Cm,AoA,Mach
4.93928,0.33528,0.213382,0.165048,0.151596,-2.96517,0.0941625
4.93928,1.00584,0.136942,0.0991895,0.101455,-3.04358,0.0528936
4.93928,1.6764,-0.61568,0.422068,-0.321001,2.6853,0.0140122
4.93928,2.34696,0.824324,0.57114,-0.145236,0.56765,0.0325944
4.93928,3.01752,0.838665,0.320903,-0.0973294,0.403983,0.0734567
4.93928,3.68808,0.911858,0.236726,-0.0762404,0.357737,0.114877
4.93928,4.35864,0.943911,0.203392,-0.0658488,0.336024,0.156414
4.93928,5.0292,0.969907,0.183762,-0.0590887,0.323426,0.197992
4.93928,5.69976,0.988737,0.170841,-0.0544866,0.315202,0.239592
4.93928,6.37032,1.00915,0.160961,-0.0505553,0.309412,0.281203
4.95674,0.33528,0.214506,0.166017,0.152333,-2.96402,0.093684
4.95674,1.00584,0.1376,0.0997562,0.101886,-3.0429,0.0523991
4.95674,1.6764,-0.643727,0.439364,-0.336358,2.66582,0.0135863
4.95674,2.34696,0.825894,0.563061,-0.143471,0.561558,0.0330676
4.95674,3.01752,0.83969,0.318696,-0.0968765,0.40275,0.0739749
4.95674,3.68808,0.912238,0.236248,-0.0760989,0.357426,0.115417
4.95674,4.35864,0.943832,0.203465,-0.0658726,0.336072,0.156971
4.95674,5.0292,0.969371,0.18413,-0.0592197,0.32366,0.198566
4.95674,5.69976,0.987943,0.171386,-0.0546805,0.315549,0.240181
4.95674,6.37032,1.00755,0.161693,-0.0508525,0.309834,0.281808
4.97419,0.33528,0.215547,0.166913,0.153016,-2.96295,0.0931704
4.97419,1.00584,0.138089,0.100178,0.102207,-3.0424,0.0518704
4.97419,1.6764,-0.676345,0.45948,-0.354218,2.64317,0.0131421
4.97419,2.34696,0.827496,0.554814,-0.14167,0.55534,0.0335746
4.97419,3.01752,0.840778,0.316355,-0.0963961,0.401441,0.0745262
4.97419,3.68808,0.912693,0.235677,-0.0759296,0.357054,0.115989
4.97419,4.35864,0.943844,0.203454,-0.0658688,0.336064,0.15756
4.97419,5.0292,0.968958,0.184414,-0.0593209,0.323841,0.199171
4.97419,5.69976,0.987269,0.171848,-0.0548453,0.315844,0.240802
4.97419,6.37032,1.00615,0.162336,-0.0511136,0.310204,0.282443
4.99164,0.33528,0.216505,0.167739,0.153644,-2.96197,0.0926218
4.99164,1.00584,0.138406,0.10045,0.102414,-3.04208,0.0513077
4.99164,1.6764,-0.712375,0.483266,-0.374229,2.61691,0.012682
4.99164,2.34696,0.829125,0.546432,-0.13984,0.549021,0.0341155
4.99164,3.01752,0.843846,0.313404,-0.0957337,0.400061,0.0751104
4.99164,3.68808,0.913221,0.235014,-0.075733,0.356622,0.116593
4.99164,4.35864,0.943948,0.203357,-0.0658376,0.336001,0.15818
4.99164,5.0292,0.968666,0.184614,-0.0593921,0.323968,0.199807
4.99164,5.69976,0.986714,0.172229,-0.0549809,0.316086,0.241452
4.99164,6.37032,1.00494,0.162889,-0.0513382,0.310522,0.283108
5.00909,0.33528,0.217379,0.168492,0.154217,-2.96107,0.0920384
5.00909,1.00584,0.138544,0.10057,0.102505,-3.04193,0.0507111
5.00909,1.6764,-0.706201,0.523428,-0.378777,2.58655,0.0122091
5.00909,2.34696,0.830773,0.537946,-0.137987,0.542623,0.0346901
5.00909,3.01752,0.847089,0.3103,-0.0950366,0.398612,0.0757273
5.00909,3.68808,0.913822,0.234259,-0.0755094,0.356132,0.11723
5.00909,4.35864,0.944143,0.203175,-0.0657791,0.335883,0.158833
5.00909,5.0292,0.968497,0.18473,-0.0594334,0.324042,0.200474
5.00909,5.69976,0.98628,0.172527,-0.055087,0.316275,0.242133
5.00909,6.37032,1.00392,0.163352,-0.0515263,0.310789,0.283803
5.02655,0.33528,0.218168,0.169172,0.154735,-2.96026,0.0914203
5.02655,1.00584,0.1385,0.100531,0.102476,-3.04198,0.0500809
5.02655,1.6764,-0.699069,0.569818,-0.38403,2.55147,0.0117273
5.02655,2.34696,0.832436,0.529387,-0.136118,0.53617,0.0352983
5.02655,3.01752,0.85048,0.307056,-0.0943079,0.397098,0.0763768
5.02655,3.68808,0.914493,0.233415,-0.0752593,0.355582,0.117898
5.02655,4.35864,0.944429,0.202909,-0.0656933,0.335709,0.159516
5.02655,5.0292,0.968451,0.184762,-0.0594447,0.324062,0.201171
5.02655,5.69976,0.985966,0.172742,-0.0551637,0.316412,0.242844
5.02655,6.37032,1.00311,0.163724,-0.0516775,0.311004,0.284527
5.044,0.33528,0.218872,0.169778,0.155197,-2.95954,0.0907678
5.044,1.00584,0.138266,0.10033,0.102323,-3.04222,0.0494173
5.044,1.6764,-0.690838,0.623356,-0.390092,2.51099,0.0112412
5.044,2.34696,0.834108,0.520782,-0.134239,0.529682,0.0359399
5.044,3.01752,0.85401,0.303678,-0.0935492,0.395521,0.0770585
5.044,3.68808,0.915236,0.232482,-0.0749828,0.354975,0.118597
5.044,4.35864,0.944805,0.202558,-0.0655803,0.33548,0.16023
5.044,5.0292,0.968527,0.184709,-0.059426,0.324029,0.201899
5.044,5.69976,0.985774,0.172874,-0.0552107,0.316496,0.243585
5.044,6.37032,1.00249,0.164005,-0.0517917,0.311166,0.285281
5.06145,0.33528,0.21949,0.170311,0.155602,-2.95891,0.090081
5.06145,1.00584,0.137835,0.0999589,0.10204,-3.04266,0.0487204
5.06145,1.6764,-0.681345,0.685099,-0.397084,2.46431,0.0107568
5.06145,2.34696,0.835629,0.512046,-0.13236,0.523179,0.036615
5.06145,3.01752,0.857674,0.300172,-0.0927617,0.393885,0.0777723
5.06145,3.68808,0.916048,0.231462,-0.0746806,0.354312,0.119329
5.06145,4.35864,0.945271,0.202123,-0.0654403,0.335197,0.160975
5.06145,5.0292,0.968727,0.184572,-0.0593772,0.323942,0.202657
5.06145,5.69976,0.985703,0.172923,-0.0552281,0.316527,0.244355
5.06145,6.37032,1.00208,0.164195,-0.0518688,0.311275,0.286062
5.07891,0.33528,0.220021,0.170768,0.15595,-2.95836,0.08936
5.07891,1.00584,0.137201,0.0994122,0.101624,-3.04331,0.0479906
5.07891,1.6764,-0.67041,0.756228,-0.405139,2.41053,0.010281
5.07891,2.34696,0.834911,0.501714,-0.130558,0.516678,0.0373232
5.07891,3.01752,0.861465,0.296544,-0.0919469,0.392191,0.0785179
5.07891,3.68808,0.916928,0.230356,-0.0743527,0.353592,0.120091
5.07891,4.35864,0.945827,0.201604,-0.0652733,0.334859,0.161751
5.07891,5.0292,0.96905,0.184351,-0.0592983,0.323801,0.203444
5.07891,5.69976,0.985754,0.172888,-0.0552156,0.316505,0.245154
5.07891,6.37032,1.00186,0.164293,-0.0519085,0.311331,0.286873
5.09636,0.33528,0.220464,0.17115,0.156241,-2.95791,0.0886052
5.09636,1.00584,0.136353,0.0986817,0.101068,-3.04418,0.047228
5.09636,1.6764,-0.657837,0.838007,-0.414399,2.3487,0.0098229
5.09636,2.34696,0.834194,0.49141,-0.12876,0.510195,0.0380645
5.09636,3.01752,0.865377,0.292801,-0.091106,0.390444,0.0792951
5.09636,3.68808,0.917876,0.229165,-0.0739997,0.352817,0.120884
5.09636,4.35864,0.946472,0.201002,-0.0650793,0.334466,0.162556
5.09636,5.0292,0.969496,0.184045,-0.0591893,0.323606,0.204261
5.09636,5.69976,0.985927,0.172769,-0.0551732,0.316429,0.245982
5.09636,6.37032,1.00185,0.164298,-0.0519108,0.311334,0.287711
5.11381,0.33528,0.220818,0.171455,0.156473,-2.95754,0.0878167
5.11381,1.00584,0.135282,0.0977587,0.100365,-3.04528,0.0464328
5.11381,1.6764,-0.643434,0.931688,-0.425008,2.27787,0.00939308
5.11381,2.34696,0.833481,0.481158,-0.126972,0.503744,0.0388385
5.11381,3.01752,0.869405,0.288946,-0.0902403,0.388644,0.0801037
5.11381,3.68808,0.918891,0.22789,-0.0736219,0.351987,0.121708
5.11381,4.35864,0.947207,0.200316,-0.0648586,0.334019,0.163392
5.11381,5.0292,0.970065,0.183654,-0.0590502,0.323357,0.205107
5.11381,5.69976,0.986224,0.172566,-0.0551008,0.3163,0.246838
5.11381,6.37032,1.00204,0.164211,-0.0518753,0.311284,0.288578
5.13127,0.33528,0.221082,0.171682,0.156646,-2.95727,0.0869947
5.13127,1.00584,0.133976,0.0966335,0.0995087,-3.04662,0.0456055
5.13127,1.6764,-0.627036,1.03835,-0.437086,2.19722,0.00900441
5.13127,2.34696,0.832774,0.470977,-0.125196,0.497339,0.0396451
5.13127,3.01752,0.873543,0.284987,-0.0893508,0.386796,0.0809433
5.13127,3.68808,0.919972,0.226532,-0.0732194,0.351104,0.122562
5.13127,4.35864,0.948031,0.199548,-0.0646111,0.333518,0.164257
5.13127,5.0292,0.970758,0.183178,-0.0588808,0.323055,0.205982
5.13127,5.69976,0.986643,0.172278,-0.0549983,0.316117,0.247723
5.13127,6.37032,1.00244,0.16403,-0.051802,0.31118,0.289472
5.14872,0.33528,0.221254,0.171831,0.156759,-2.9571,0.0861396
5.14872,1.00584,0.132422,0.0952949,0.0984895,-3.04821,0.0447463
5.14872,1.6764,-0.608546,1.15862,-0.450705,2.10629,0.00867183
5.14872,2.34696,0.832072,0.460886,-0.123435,0.490989,0.040484
5.14872,3.01752,0.877786,0.280926,-0.0884388,0.384901,0.0818137
5.14872,3.68808,0.921118,0.225092,-0.0727928,0.350167,0.123445
5.14872,4.35864,0.948944,0.198696,-0.0643369,0.332963,0.165151
5.14872,5.0292,0.971575,0.182618,-0.0586812,0.322698,0.206886
5.14872,5.69976,0.987186,0.171905,-0.0548656,0.31588,0.248635
5.14872,6.37032,1.00304,0.163756,-0.0516906,0.311022,0.290392
5.16617,0.33528,0.221334,0.171899,0.156812,-2.95701,0.0852516
5.16617,1.00584,0.130606,0.0937304,0.0972984,-3.05008,0.0438554
5.16617,1.6764,-0.496118,1.22909,-0.444448,2.00519,0.00841195
5.16617,2.34696,0.831377,0.450899,-0.121693,0.484706,0.0413549
5.16617,3.01752,0.881096,0.277273,-0.0875428,0.38296,0.0827146
5.16617,3.68808,0.922329,0.223571,-0.0723421,0.349178,0.124359
5.16617,4.35864,0.949945,0.197762,-0.0640362,0.332354,0.166074
5.16617,5.0292,0.972515,0.181973,-0.0584513,0.322287,0.207818
5.16617,5.69976,0.987853,0.171447,-0.0547026,0.315588,0.249575
5.16617,6.37032,1.00384,0.163388,-0.0515411,0.31081,0.29134
5.18363,0.33528,0.22132,0.171887,0.156802,-2.95703,0.0843309
5.18363,1.00584,0.128512,0.0919256,0.0959243,-3.05223,0.0429332
5.18363,1.6764,-0.360165,1.29673,-0.434513,1.89495,0.00824203
5.18363,2.34696,0.830691,0.441029,-0.119971,0.478496,0.0422577
5.18363,3.01752,0.88351,0.274011,-0.0866621,0.380978,0.0836457
5.18363,3.68808,0.923994,0.221973,-0.071832,0.348136,0.125302
5.18363,4.35864,0.951034,0.196746,-0.0637089,0.331692,0.167026
5.18363,5.0292,0.97358,0.181242,-0.0581911,0.321822,0.208777
5.18363,5.69976,0.988644,0.170905,-0.0545092,0.315243,0.250542
5.18363,6.37032,1.00486,0.162926,-0.0513533,0.310544,0.292314
5.20108,0.33528,0.22121,0.171792,0.15673,-2.95714,0.0833779
5.20108,1.00584,0.126119,0.0898643,0.094355,-3.05468,0.0419801
5.20108,1.6764,-0.215525,1.3687,-0.423944,1.77766,0.00817838
5.20108,2.34696,0.830013,0.431287,-0.118272,0.472366,0.0431919
5.20108,3.01752,0.885974,0.270682,-0.0857633,0.378954,0.0846066
5.20108,3.68808,0.925791,0.220297,-0.0712921,0.347043,0.126274
5.20108,4.35864,0.952623,0.195623,-0.0633133,0.330975,0.168006
5.20108,5.0292,0.974769,0.180426,-0.0579006,0.321303,0.209764
5.20108,5.69976,0.98956,0.170276,-0.0542854,0.314843,0.251536
5.20108,6.37032,1.00607,0.162369,-0.0511269,0.310223,0.293315
5.21853,0.33528,0.221002,0.171614,0.156594,-2.95735,0.0823928
5.21853,1.00584,0.123407,0.087528,0.0925763,-3.05746,0.0409965
5.21853,1.6764,-0.0660543,1.44308,-0.413022,1.65646,0.00823431
5.21853,2.34696,0.829345,0.421682,-0.116596,0.466323,0.0441572
5.21853,3.01752,0.888486,0.267288,-0.084847,0.376891,0.0855972
5.21853,3.68808,0.927672,0.218542,-0.0707271,0.345899,0.127275
5.21853,4.35864,0.954385,0.194414,-0.0628825,0.330206,0.169014
5.21853,5.0292,0.976082,0.179525,-0.0575796,0.32073,0.210779
5.21853,5.69976,0.990601,0.169561,-0.0540309,0.314388,0.252556
5.21853,6.37032,1.0075,0.161716,-0.0508619,0.309847,0.294341
5.23599,0.33528,0.220696,0.17135,0.156393,-2.95767,0.0813761
5.23599,1.00584,0.120352,0.0848955,0.090572,-3.06059,0.0399826
5.23599,1.6764,0.0846606,1.47598,-0.397042,1.5351,0.00841821
5.23599,2.34696,0.828687,0.412219,-0.114945,0.460369,0.0451534
5.23599,3.01752,0.891044,0.263832,-0.083914,0.37479,0.0866169
5.23599,3.68808,0.929636,0.21671,-0.0701371,0.344705,0.128304
5.23599,4.35864,0.95627,0.193121,-0.0624219,0.329383,0.17005
5.23599,5.0292,0.97752,0.178538,-0.0572282,0.320102,0.21182
5.23599,5.69976,0.992191,0.168714,-0.0537048,0.313878,0.253602
5.23599,6.37032,1.00914,0.160968,-0.050558,0.309416,0.295392
5.25344,0.33528,0.220288,0.170998,0.156126,-2.95809,0.0803279
5.25344,1.00584,0.116925,0.0819425,0.0883238,-3.06411,0.038939
5.25344,1.6764,0.233351,1.41111,-0.369792,1.41735,0.00873255
5.25344,2.34696,0.82804,0.402904,-0.11332,0.454507,0.04618
5.25344,3.01752,0.893646,0.260316,-0.0829648,0.372653,0.0876656
5.25344,3.68808,0.931683,0.2148,-0.0695223,0.34346,0.129361
5.25344,4.35864,0.958277,0.191743,-0.0619313,0.328506,0.171113
5.25344,5.0292,0.979083,0.177466,-0.0568462,0.319419,0.212888
5.25344,5.69976,0.994336,0.167734,-0.0533065,0.313314,0.254675
5.25344,6.37032,1.01099,0.160124,-0.050215,0.30893,0.296468
5.27089,0.33528,0.219777,0.170558,0.155791,-2.95861,0.0792486
5.27089,1.00584,0.113093,0.0786411,0.0858103,-3.06804,0.0378661
5.27089,1.6764,0.37355,1.34994,-0.344098,1.30632,0.00917409
5.27089,2.34696,0.827402,0.393738,-0.111721,0.448741,0.0472368
5.27089,3.01752,0.896291,0.256741,-0.0819999,0.37048,0.0887428
5.27089,3.68808,0.933811,0.212814,-0.0688827,0.342166,0.130446
5.27089,4.35864,0.960407,0.190281,-0.0614107,0.327575,0.172203
5.27089,5.0292,0.980771,0.176307,-0.0564334,0.318681,0.213982
5.27089,5.69976,0.996692,0.166657,-0.0528691,0.312693,0.255772
5.27089,6.37032,1.01304,0.159182,-0.0498326,0.308387,0.297569
5.28835,0.33528,0.219161,0.170027,0.155386,-2.95924,0.0781387
5.28835,1.00584,0.108819,0.0749586,0.0830066,-3.07243,0.0367643
5.28835,1.6764,0.502618,1.29363,-0.320444,1.2041,0.00973523
5.28835,2.34696,0.826776,0.384726,-0.110149,0.44307,0.0483232
5.28835,3.01752,0.898979,0.25311,-0.0810197,0.368273,0.0898482
5.28835,3.68808,0.936022,0.210752,-0.0682187,0.340821,0.131558
5.28835,4.35864,0.96266,0.188735,-0.06086,0.326592,0.173319
5.28835,5.0292,0.982586,0.175062,-0.0559899,0.317889,0.215101
5.28835,5.69976,0.999259,0.165484,-0.0523923,0.312017,0.256895
5.28835,6.37032,1.01532,0.158144,-0.0494107,0.307789,0.298695
5.3058,0.33528,0.218437,0.169403,0.154911,-2.95999,0.0769984
5.3058,1.00584,0.104058,0.0708572,0.0798841,-3.07731,0.0356341
5.3058,1.6764,0.61928,1.24273,-0.299063,1.11171,0.0104058
5.3058,2.34696,0.826159,0.375865,-0.108603,0.437495,0.0494391
5.3058,3.01752,0.901709,0.249477,-0.0800192,0.366033,0.0909814
5.3058,3.68808,0.938314,0.208613,-0.0675302,0.339428,0.132697
5.3058,4.35864,0.965036,0.187105,-0.0602794,0.325554,0.174461
5.3058,5.0292,0.984527,0.17373,-0.0555154,0.317041,0.216246
5.3058,5.69976,1.00204,0.164213,-0.0518762,0.311285,0.258042
5.3058,6.37032,1.0178,0.157007,-0.048949,0.307134,0.299844
5.32325,0.33528,0.217602,0.168684,0.154363,-2.96084,0.0758282
5.32325,1.00584,0.0987604,0.0662926,0.0764089,-3.08274,0.0344761
5.32325,1.6764,0.705368,1.18341,-0.27894,1.02927,0.0111748
5.32325,2.34696,0.826093,0.367474,-0.106925,0.432017,0.0505839
5.32325,3.01752,0.904489,0.245984,-0.078984,0.36376,0.0921421
5.32325,3.68808,0.940686,0.2064,-0.0668175,0.337985,0.133863
5.32325,4.35864,0.967534,0.185391,-0.0596688,0.324463,0.17563
5.32325,5.0292,0.986595,0.172311,-0.05501,0.316138,0.217417
5.32325,5.69976,1.00503,0.162845,-0.0513204,0.310497,0.259214
5.32325,6.37032,1.02009,0.155952,-0.0485003,0.306423,0.301017
5.34071,0.33528,0.216653,0.167866,0.153741,-2.96182,0.0746283
5.34071,1.00584,0.0928639,0.0612124,0.0725411,-3.08879,0.0332908
5.34071,1.6764,0.724175,1.08661,-0.257801,0.956287,0.0120313
5.34071,2.34696,0.82617,0.359312,-0.105234,0.426633,0.0517572
5.34071,3.01752,0.907308,0.242443,-0.0779345,0.361456,0.0933298
5.34071,3.68808,0.943139,0.204112,-0.0660807,0.336493,0.135054
5.34071,4.35864,0.970154,0.183593,-0.0590283,0.323318,0.176823
5.34071,5.0292,0.988789,0.170805,-0.0544737,0.315179,0.218611
5.34071,5.69976,1.00824,0.161379,-0.0507251,0.309653,0.260409
5.34071,6.37032,1.02248,0.154834,-0.0480229,0.305655,0.302213
5.35816,0.33528,0.215586,0.166947,0.153041,-2.96291,0.0733994
5.35816,1.00584,0.0862971,0.0555545,0.0682335,-3.09553,0.0320789
5.35816,1.6764,0.740755,1.00127,-0.239166,0.891947,0.0129656
5.35816,2.34696,0.826247,0.351292,-0.103572,0.421343,0.0529587
5.35816,3.01752,0.910165,0.238854,-0.076871,0.359121,0.0945442
5.35816,3.68808,0.945671,0.201749,-0.06532,0.334953,0.136272
5.35816,4.35864,0.972897,0.18171,-0.058358,0.32212,0.178042
5.35816,5.0292,0.99111,0.169212,-0.0539064,0.314166,0.21983
5.35816,5.69976,1.01166,0.159816,-0.05009,0.308752,0.261628
5.35816,6.37032,1.02505,0.153626,-0.047509,0.30483,0.303431
5.37561,0.33528,0.214399,0.165924,0.152263,-2.96413,0.0721416
5.37561,1.00584,0.078974,0.0492451,0.0634299,-3.10304,0.0308409
5.37561,1.6764,0.755353,0.926135,-0.222758,0.835298,0.013969
5.37561,2.34696,0.828555,0.342664,-0.101794,0.416145,0.0541879
5.37561,3.01752,0.913058,0.235219,-0.0757937,0.356756,0.0957849
5.37561,3.68808,0.948283,0.199313,-0.0645355,0.333365,0.137515
5.37561,4.35864,0.975762,0.179744,-0.0576577,0.320869,0.179285
5.37561,5.0292,0.995161,0.167357,-0.0531533,0.313096,0.221073
5.37561,5.69976,1.01529,0.158154,-0.049415,0.307795,0.26287
5.37561,6.37032,1.02779,0.152328,-0.0469587,0.303949,0.304672
5.39307,0.33528,0.213087,0.164794,0.151402,-2.96547,0.0708555
5.39307,1.00584,0.0707921,0.0421958,0.058063,-3.11143,0.0295777
5.39307,1.6764,0.768217,0.859924,-0.208299,0.785379,0.0150343
5.39307,2.34696,0.832803,0.333521,-0.0999185,0.411035,0.0554444
5.39307,3.01752,0.915989,0.231537,-0.0747025,0.35436,0.0970515
5.39307,3.68808,0.950974,0.196802,-0.063727,0.331728,0.138783
5.39307,4.35864,0.978751,0.177694,-0.0569273,0.319564,0.180553
5.39307,5.0292,0.999435,0.165403,-0.0523598,0.311971,0.22234
5.39307,5.69976,1.01914,0.156394,-0.0486999,0.306781,0.264135
5.39307,6.37032,1.0307,0.150939,-0.046372,0.303009,0.305935
5.41052,0.33528,0.211646,0.163552,0.150457,-2.96695,0.0695416
5.41052,1.00584,0.0616267,0.0342991,0.0520509,-3.12083,0.0282899
5.41052,1.6764,0.779579,0.801445,-0.195529,0.741289,0.0161552
5.41052,2.34696,0.836979,0.324533,-0.0980741,0.406012,0.0567277
5.41052,3.01752,0.918956,0.227808,-0.0735977,0.351934,0.0983436
5.41052,3.68808,0.954757,0.194159,-0.0627916,0.330043,0.140076
5.41052,4.35864,0.981862,0.175558,-0.0561668,0.318205,0.181845
5.41052,5.0292,1.00392,0.163353,-0.0515267,0.31079,0.223629
5.41052,5.69976,1.02321,0.154534,-0.0479443,0.30571,0.265422
5.41052,6.37032,1.03377,0.14946,-0.0457489,0.302012,0.30722
5.42797,0.33528,0.210071,0.162195,0.149424,-2.96857,0.0682001
5.42797,1.00584,0.0513252,0.0254235,0.0452936,-3.1314,0.0269787
5.42797,1.6764,0.789646,0.749631,-0.184214,0.702223,0.0173266
5.42797,2.34696,0.841585,0.315567,-0.0962197,0.401071,0.0580375
5.42797,3.01752,0.92196,0.224034,-0.0724793,0.349479,0.0996607
5.42797,3.68808,0.958726,0.191435,-0.0618215,0.32831,0.141393
5.42797,4.35864,0.985098,0.173338,-0.055376,0.316792,0.183159
5.42797,5.0292,1.00862,0.161204,-0.0506539,0.309552,0.224941
5.42797,5.69976,1.0275,0.152574,-0.0471482,0.304581,0.266731
5.42797,6.37032,1.037,0.147891,-0.0450897,0.300956,0.308526
5.44543,0.33528,0.208356,0.160718,0.148299,-2.97033,0.0668317
5.44543,1.00584,0.0388942,0.0183977,0.0374096,3.13986,0.0256448
5.44543,1.6764,0.798599,0.703545,-0.17415,0.667477,0.0185442
5.44543,2.34696,0.852468,0.305154,-0.0938806,0.39621,0.0593731
5.44543,3.01752,0.925873,0.220221,-0.0712676,0.346994,0.101002
5.44543,3.68808,0.962806,0.188635,-0.0608244,0.326528,0.142734
5.44543,4.35864,0.988457,0.171033,-0.0545549,0.315325,0.184497
5.44543,5.0292,1.01354,0.158957,-0.0497412,0.308258,0.226276
5.44543,5.69976,1.03201,0.150514,-0.0463113,0.303394,0.268062
5.44543,6.37032,1.04039,0.146232,-0.0443943,0.299842,0.309853
5.46288,0.33528,0.206496,0.159116,0.147079,-2.97223,0.0654368
5.46288,1.00584,0.0194182,0.0304084,0.0267455,3.12634,0.0242897
5.46288,1.6764,0.806596,0.662386,-0.165162,0.636445,0.0198043
5.46288,2.34696,0.86318,0.294903,-0.0915782,0.391425,0.0607342
5.46288,3.01752,0.930008,0.216362,-0.0700253,0.344479,0.102368
5.46288,3.68808,0.966996,0.18576,-0.0598002,0.324698,0.144098
5.46288,4.35864,0.992477,0.168584,-0.0536517,0.313803,0.185858
5.46288,5.0292,1.01867,0.156612,-0.0487885,0.306907,0.227632
5.46288,5.69976,1.03673,0.148353,-0.0454336,0.302149,0.269414
5.46288,6.37032,1.04393,0.144483,-0.043663,0.298669,0.3112
5.48033,0.33528,0.204484,0.157382,0.145759,-2.9743,0.0640158
5.48033,1.00584,-0.0028,0.0441102,0.01458,3.11091,0.0229145
5.48033,1.6764,0.813769,0.625466,-0.157099,0.608609,0.021104
5.48033,2.34696,0.873731,0.284807,-0.0893105,0.386712,0.0621203
5.48033,3.01752,0.934193,0.212458,-0.0687681,0.341934,0.103758
5.48033,3.68808,0.971298,0.182808,-0.0587489,0.322819,0.145485
5.48033,4.35864,0.998462,0.165848,-0.0525404,0.312227,0.187241
5.48033,5.0292,1.02401,0.154168,-0.0477956,0.305499,0.22901
5.48033,5.69976,1.04168,0.146091,-0.0445147,0.300846,0.270787
5.48033,6.37032,1.04763,0.142643,-0.042896,0.297437,0.312568
5.49779,0.33528,0.202313,0.155511,0.144335,-2.97652,0.0625693
5.49779,1.00584,-0.0283213,0.0598489,0.000605916,3.09318,0.021521
5.49779,1.6764,0.820232,0.592203,-0.149835,0.58353,0.0224405
5.49779,2.34696,0.882183,0.275804,-0.0871462,0.382068,0.0635309
5.49779,3.01752,0.938427,0.208507,-0.0674961,0.339358,0.105171
5.49779,3.68808,0.975711,0.17978,-0.0576703,0.320892,0.146894
5.49779,4.35864,1.00465,0.163017,-0.0513905,0.310597,0.188645
5.49779,5.0292,1.02958,0.151624,-0.0467622,0.304033,0.230409
5.49779,5.69976,1.04685,0.143727,-0.0435544,0.299484,0.27218
5.49779,6.37032,1.05641,0.140055,-0.0416434,0.296146,0.313955
5.51524,0.33528,0.199974,0.153496,0.142801,-2.97892,0.0610977
5.51524,1.00584,-0.057866,0.0780689,-0.0155712,3.07267,0.0201113
5.51524,1.6764,0.826082,0.562092,-0.14326,0.560828,0.0238116
5.51524,2.34696,0.887765,0.268262,-0.0851102,0.377483,0.0649655
5.51524,3.01752,0.942717,0.204505,-0.0662073,0.33675,0.106607
5.51524,3.68808,0.980242,0.17667,-0.0565627,0.318912,0.148326
5.51524,4.35864,1.01107,0.160087,-0.0502,0.308908,0.190071
5.51524,5.0292,1.03537,0.148976,-0.0456865,0.302508,0.231829
5.51524,5.69976,1.05226,0.141257,-0.0425508,0.298061,0.273593
5.51524,6.37032,1.07213,0.136472,-0.0397375,0.294792,0.315361
5.53269,0.33528,0.19746,0.15133,0.141152,-2.9815,0.0596016
5.53269,1.00584,-0.0923806,0.0993538,-0.0344696,3.0487,0.0186878
5.53269,1.6764,0.831404,0.534703,-0.137279,0.540178,0.0252153
5.53269,2.34696,0.893284,0.260805,-0.0830969,0.37295,0.0664235
5.53269,3.01752,0.94707,0.200444,-0.0648997,0.334102,0.108065
5.53269,3.68808,0.984901,0.173473,-0.055424,0.316878,0.149779
5.53269,4.35864,1.01771,0.15705,-0.0489662,0.307159,0.191518
5.53269,5.0292,1.04141,0.146217,-0.0445658,0.300918,0.233268
5.53269,5.69976,1.05925,0.138494,-0.0413804,0.296573,0.275025
5.53269,6.37032,1.08823,0.132762,-0.0377706,0.293373,0.316786
5.55015,0.33528,0.194761,0.149005,0.139381,-2.98427,0.0580814
5.55015,1.00584,-0.133146,0.124494,-0.0567907,3.02039,0.0172538
5.55015,1.6764,0.835423,0.509078,-0.131843,0.521311,0.0266497
5.55015,2.34696,0.898746,0.253424,-0.0811044,0.368464,0.0679043
5.55015,3.01752,0.951615,0.196315,-0.0635597,0.331416,0.109545
5.55015,3.68808,0.98969,0.170187,-0.0542537,0.314786,0.151253
5.55015,4.35864,1.02459,0.153905,-0.0476887,0.305347,0.192985
5.55015,5.0292,1.04769,0.143346,-0.0433996,0.299265,0.234727
5.55015,5.69976,1.08075,0.133704,-0.0388718,0.295019,0.276476
5.55015,6.37032,1.10469,0.128928,-0.0357448,0.291887,0.318229
5.5676,0.33528,0.191866,0.146511,0.137482,-2.98724,0.0565379
5.5676,1.00584,-0.181896,0.154557,-0.0834834,2.98654,0.0158136
5.5676,1.6764,0.833509,0.481546,-0.12704,0.503989,0.0281134
5.5676,2.34696,0.90418,0.246372,-0.079099,0.364013,0.0694075
5.5676,3.01752,0.957871,0.192022,-0.0620307,0.328683,0.111046
5.5676,3.68808,0.996923,0.166552,-0.0528263,0.312633,0.152747
5.5676,4.35864,1.03173,0.150642,-0.0463634,0.303468,0.194471
5.5676,5.0292,1.05423,0.140354,-0.0421841,0.297541,0.236205
5.5676,5.69976,1.10323,0.128695,-0.0362486,0.293394,0.277946
5.5676,6.37032,1.12153,0.124961,-0.0336557,0.29033,0.319689
5.58505,0.33528,0.188763,0.143837,0.135447,-2.99042,0.0549713
5.58505,1.00584,-0.241068,0.191048,-0.115883,2.94544,0.0143734
5.58505,1.6764,0.831743,0.45616,-0.122611,0.488016,0.0296048
5.58505,2.34696,0.909588,0.239579,-0.0770858,0.359593,0.0709324
5.58505,3.01752,0.964234,0.187655,-0.0604754,0.325904,0.112568
